comment_id,season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text,preText,postText
14010,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,5,1,0,"Rabada to Hope, no run",False,False,False,581379,Shai Hope,1,5,550215,Kagiso Rabada,1.1,0,7,0,219889,David Warner,11,8,1125976.0,Arshdeep Singh,2.0,0.0,18.0,1.0,,,,,,,False,"short of a length, outside off, looks to open the face and run, but hasn't found the gap",<p>Rabada continues</p>,
14020,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,5,2,1,"Rabada to Hope, 1 run",False,False,False,581379,Shai Hope,2,6,550215,Kagiso Rabada,1.2,0,8,0,219889,David Warner,11,8,1125976.0,Arshdeep Singh,2.0,0.0,18.0,1.0,,,,,,,False,"short of a length again, a bit of width, top-edges the cut for a single to deep backward point",,
14030,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,5,3,0,"Rabada to Warner, no run",False,False,False,219889,David Warner,11,9,550215,Kagiso Rabada,1.3,0,8,0,581379,Shai Hope,2,6,1125976.0,Arshdeep Singh,2.0,0.0,18.0,1.0,,,,,,,False,"big mow at a length ball. This is in the slot, but Warner gets an inside edge onto the pad",,
14040,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,5,4,4,"Rabada to Warner, FOUR",True,False,False,219889,David Warner,15,10,550215,Kagiso Rabada,1.4,0,12,0,581379,Shai Hope,2,6,1125976.0,Arshdeep Singh,2.0,0.0,18.0,1.0,,,,,,,False,"on a length, angling across, slower ball actually, 125ks, but gives him then width to drive this wide of mid-off for four more",,
14050,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,5,5,6,"Rabada to Warner, SIX",True,False,False,219889,David Warner,21,11,550215,Kagiso Rabada,1.5,0,18,0,581379,Shai Hope,2,6,1125976.0,Arshdeep Singh,2.0,0.0,18.0,1.0,,,,,,,False,"Rabada is being taken apart here. Warner has used all his pace. Smashed the slower ball last ball so he is expecting pace on the ball, shuffles across, gets on a knee, takes this from wide outside off and still puts it over long leg with a flick-ramp",,
14060,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,5,6,0,"Rabada to Warner, no run",False,False,False,219889,David Warner,21,12,550215,Kagiso Rabada,2.0,0,18,0,581379,Shai Hope,2,6,1125976.0,Arshdeep Singh,2.0,0.0,18.0,1.0,,,,,,,False,"some seam movement here. Warner is looking to open the face to run this behind square, but it <b>beats him on the inside edge</b>",,
15010,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,6,1,0,"Harpreet Brar to Hope, no run",False,False,False,581379,Shai Hope,2,7,1168641,Harpreet Brar,0.1,0,0,0,219889,David Warner,21,12,550215.0,Kagiso Rabada,2.0,0.0,18.0,0.0,,,,,,,False,"on a length, no turn, cramps Hope up. Pushed back to him",<p>Harpreet Brar to be introduced before Rahul Chahar</p>,
15020,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,6,2,0,"Harpreet Brar to Hope, no run",False,False,False,581379,Shai Hope,2,8,1168641,Harpreet Brar,0.2,0,0,0,219889,David Warner,21,12,550215.0,Kagiso Rabada,2.0,0.0,18.0,0.0,,,,,,,False,"looks for the big shot, but he has stayed back to a fullish bball and mis-hits this for another dot",,
15030,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,6,3,1,"Harpreet Brar to Hope, 1 run",False,False,False,581379,Shai Hope,3,9,1168641,Harpreet Brar,0.3,0,1,0,219889,David Warner,21,12,550215.0,Kagiso Rabada,2.0,0.0,18.0,0.0,,,,,,,False,"another slog, falls just short of deep midwicket",,
15040,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,6,4,0,"Harpreet Brar to Warner, no run",False,False,False,219889,David Warner,21,13,1168641,Harpreet Brar,0.4,0,1,0,581379,Shai Hope,3,9,550215.0,Kagiso Rabada,2.0,0.0,18.0,0.0,,,,,,,False,"flat, outside off, cut away, but straight to cover-point",<p>Around the wicket to Warner too</p>,
15050,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,6,5,1,"Harpreet Brar to Warner, 1 run",False,False,False,219889,David Warner,22,14,1168641,Harpreet Brar,0.5,0,2,0,581379,Shai Hope,3,9,550215.0,Kagiso Rabada,2.0,0.0,18.0,0.0,,,,,,,False,"short of a length, outside off, punched down to long-on for one",,
15060,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,6,6,1,"Harpreet Brar to Hope, 1 run",False,False,False,581379,Shai Hope,4,10,1168641,Harpreet Brar,1.0,0,3,0,219889,David Warner,22,14,550215.0,Kagiso Rabada,2.0,0.0,18.0,0.0,,,,,,,False,"he has done well superbly with what is traditionally a difficult over, the last of the powerplay. Just the single as Hope drives a full ball to long-off",,
16010,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,7,1,1,"Chahar to Hope, 1 run",False,False,False,581379,Shai Hope,5,11,1064812,Rahul Chahar,0.1,0,1,0,219889,David Warner,22,14,1168641.0,Harpreet Brar,1.0,0.0,3.0,0.0,,,,,,,False,"short of a length, not much room, cut to deep cover",<p>Rahul Chahar to bowl the seventh. Traditionally the easiest over to bowl. No slip</p>,
16020,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,7,2,1,"Chahar to Warner, 1 run",False,False,False,219889,David Warner,23,15,1064812,Rahul Chahar,0.2,0,2,0,581379,Shai Hope,5,11,1168641.0,Harpreet Brar,1.0,0.0,3.0,0.0,,,,,,,False,"on a length, middle and leg, punched down to long-on for one",<p>Over the wicket to Warner</p>,
16030,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,7,3,1,"Chahar to Hope, 1 run",False,False,False,581379,Shai Hope,6,12,1064812,Rahul Chahar,0.3,0,3,0,219889,David Warner,23,15,1168641.0,Harpreet Brar,1.0,0.0,3.0,0.0,,,,,,,False,"some turn on this length ball, cut away to deep cover",,
16040,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,7,4,1,"Chahar to Warner, 1 run",False,False,False,219889,David Warner,24,16,1064812,Rahul Chahar,0.4,0,4,0,581379,Shai Hope,6,12,1168641.0,Harpreet Brar,1.0,0.0,3.0,0.0,,,,,,,False,"goes back to a full ball, drops it into the leg, Warner wants the second but Hope sends him back",,
16050,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,7,5,6,"Chahar to Hope, SIX",True,False,False,581379,Shai Hope,12,13,1064812,Rahul Chahar,0.5,0,10,0,219889,David Warner,24,16,1168641.0,Harpreet Brar,1.0,0.0,3.0,0.0,,,,,,,False,"Hope's first IPL six. High time he did get a move on. Skips down the track, takes this on the half-volley and lofts him over long-on",,
16060,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,7,6,4,"Chahar to Hope, FOUR",True,False,False,581379,Shai Hope,16,14,1064812,Rahul Chahar,1.0,0,14,0,219889,David Warner,24,16,1168641.0,Harpreet Brar,1.0,0.0,3.0,0.0,,,,,,,False,"Curran is having a shocker of an afternoon. After the early ordinary over to start the match, he lets one go at backward point to turn a dot into four. Cut away by Hope but it quickly turns into despair for Chahar",,
17010,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,8,1,4,"Patel to Warner, FOUR",True,False,False,219889,David Warner,28,17,390481,Harshal Patel,0.1,0,4,0,581379,Shai Hope,16,14,1064812.0,Rahul Chahar,1.0,0.0,14.0,0.0,,,,,,,False,"lovely shot. Full outside off, nearly a yorker, but Warner has cleared his front leg and places the drive perfectly through extra cover",<p>Harshal Patel into the attack</p>,
17020,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,8,2,0,"Patel to Warner, no run",False,False,False,219889,David Warner,28,18,390481,Harshal Patel,0.2,0,4,0,581379,Shai Hope,16,14,1064812.0,Rahul Chahar,1.0,0.0,14.0,0.0,,,,,,,False,"gets the yorker right now, Warner c an only dig it out for a dot",,
17030,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,8,3,0,"Patel to Warner, no run",False,False,False,219889,David Warner,28,19,390481,Harshal Patel,0.3,0,4,0,581379,Shai Hope,16,14,1064812.0,Rahul Chahar,1.0,0.0,14.0,0.0,,,,,,,False,"wide on the crease, full, on off, 138ks, driven inside-out but straight to extra cover",,
17040,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,8,4,1,"Patel to Warner, 1 run",False,False,False,219889,David Warner,29,20,390481,Harshal Patel,0.4,0,5,0,581379,Shai Hope,16,14,1064812.0,Rahul Chahar,1.0,0.0,14.0,0.0,,,,,,,False,"digs this in short, cut away to deep cover for a single",,
17050,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,8,5,1,"Patel to Hope, 1 run",False,False,False,581379,Shai Hope,17,15,390481,Harshal Patel,0.5,0,6,0,219889,David Warner,29,20,1064812.0,Rahul Chahar,1.0,0.0,14.0,0.0,,,,,,,False,low full toss as he attempts a yorker. Hope gets a single wide of mid-off,,
17060,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,8,6,0,"Patel to Warner, OUT",False,False,False,219889,David Warner,29,21,390481,Harshal Patel,1.0,0,6,1,581379,Shai Hope,17,15,1064812.0,Rahul Chahar,1.0,0.0,14.0,0.0,219889.0,David Warner,Harshal Patel,29.0,21.0,DA Warner c &dagger;Sharma b Patel 29 (35m 21b 3x4 2x6) SR: 138.09,False,"lovely slower bouncer. Harshal is celebrating a catch at the wicket, but the umpire hasn't given it. PBKS review it. Ultra Edge confirms there is a bit of a tope edge and also a chunk of the glove on the ball. Warner has to go",,
18010,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,9,1,1,"Harpreet Brar to Hope, 1 run",False,False,False,581379,Shai Hope,18,16,1168641,Harpreet Brar,1.1,0,4,0,931581,Rishabh Pant,0,0,390481.0,Harshal Patel,1.0,0.0,6.0,1.0,,,,,,,False,"wide length ball, cut away to deep point",<p>It's Rishabh Pant time. He gets a standing ovation from the crowd as he walks out to bat. He has walked back from the dead. Brar gets a change of ends</p>,
18020,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,9,2,0,"Harpreet Brar to Pant, no run",False,False,False,931581,Rishabh Pant,0,1,1168641,Harpreet Brar,1.2,0,4,0,581379,Shai Hope,18,16,390481.0,Harshal Patel,1.0,0.0,6.0,1.0,,,,,,,False,"length ball, pushed across him, Pant down on a knee as he cuts. Can't find the gap",<p>Pant to bat for the first time in more than a year. A slip in place</p>,
18030,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,9,3,1,"Harpreet Brar to Pant, 1 run",False,False,False,931581,Rishabh Pant,1,2,1168641,Harpreet Brar,1.3,0,5,0,581379,Shai Hope,18,16,390481.0,Harshal Patel,1.0,0.0,6.0,1.0,,,,,,,False,Pant's second innings in cricket is off the mark. Turns a full ball into the leg side for a single,,
18040,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,9,4,1,"Harpreet Brar to Hope, 1 run",False,False,False,581379,Shai Hope,19,17,1168641,Harpreet Brar,1.4,0,6,0,931581,Rishabh Pant,1,2,390481.0,Harshal Patel,1.0,0.0,6.0,1.0,,,,,,,False,makes room to crunch this straight of deep cover. Two available but Pant turns down the second,,
18050,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,9,5,1,"Harpreet Brar to Pant, 1 run",False,False,False,931581,Rishabh Pant,2,3,1168641,Harpreet Brar,1.5,0,7,0,581379,Shai Hope,19,17,390481.0,Harshal Patel,1.0,0.0,6.0,1.0,,,,,,,False,down the wicket to work a full ball into the leg side for one,,
18060,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,9,6,1,"Harpreet Brar to Hope, 1 run",False,False,False,581379,Shai Hope,20,18,1168641,Harpreet Brar,2.0,0,8,0,931581,Rishabh Pant,2,3,390481.0,Harshal Patel,1.0,0.0,6.0,1.0,,,,,,,False,stays back to a fullish flat delivery. Punched down to long-on for one. Brar has gone through two overs without conceding a boundary,,<p>Time for a timeout</p>
19010,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,10,1,0,"Chahar to Hope, no run",False,False,False,581379,Shai Hope,20,19,1064812,Rahul Chahar,1.1,0,14,0,931581,Rishabh Pant,2,3,1168641.0,Harpreet Brar,2.0,0.0,8.0,0.0,,,,,,,False,"full legbreak, driven to cover",<p>Chahar gets a change of ends</p>,
19020,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,10,2,4,"Chahar to Hope, FOUR",True,False,False,581379,Shai Hope,24,20,1064812,Rahul Chahar,1.2,0,18,0,931581,Rishabh Pant,2,3,1168641.0,Harpreet Brar,2.0,0.0,8.0,0.0,,,,,,,False,"slog-sweep bang in the middle of deep square and deep midwicket. Clears the front leg, takes this from outside leg and doesn't bother with keeping the sweep down",,
19030,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,10,3,1,"Chahar to Hope, 1 run",False,False,False,581379,Shai Hope,25,21,1064812,Rahul Chahar,1.3,0,19,0,931581,Rishabh Pant,2,3,1168641.0,Harpreet Brar,2.0,0.0,8.0,0.0,,,,,,,False,"short of a length, he goes back to pull it to deep midwicket",,
19040,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,10,4,0,"Chahar to Pant, no run",False,False,False,931581,Rishabh Pant,2,4,1064812,Rahul Chahar,1.4,0,19,0,581379,Shai Hope,25,21,1168641.0,Harpreet Brar,2.0,0.0,8.0,0.0,,,,,,,False,"down the wicket early, Chahar keeps it slow, beats him in the air, beats him comprehensively, and <b>Pant's pad saves him</b>",,
19050,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,10,5,1,"Chahar to Pant, 1 run",False,False,False,931581,Rishabh Pant,3,5,1064812,Rahul Chahar,1.5,0,20,0,581379,Shai Hope,25,21,1168641.0,Harpreet Brar,2.0,0.0,8.0,0.0,,,,,,,False,gets some bat on the reverse-sweep but just for a single to short third,,
19060,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,10,6,1,"Chahar to Hope, 1 run",False,False,False,581379,Shai Hope,26,22,1064812,Rahul Chahar,2.0,0,21,0,931581,Rishabh Pant,3,5,1168641.0,Harpreet Brar,2.0,0.0,8.0,0.0,,,,,,,False,"short of a length, pushed through, punched down to long-on for one",,
110010,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,11,1,1,"Rabada to Hope, 1 run",False,False,False,581379,Shai Hope,27,23,550215,Kagiso Rabada,2.1,0,19,0,931581,Rishabh Pant,3,5,1064812.0,Rahul Chahar,2.0,0.0,21.0,0.0,,,,,,,False,cramps him up with a length ball angling in. A single down to long-on,<p>Rabada comes back after his indifferent start in the powerplay</p>,
110020,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,11,2,1,"Rabada to Pant, 1 run",False,False,False,931581,Rishabh Pant,4,6,550215,Kagiso Rabada,2.2,0,20,0,581379,Shai Hope,27,23,1064812.0,Rahul Chahar,2.0,0.0,21.0,0.0,,,,,,,False,"short of a length, good carry, no room. Pant gets just the single to deep cover","<p>Around the wicket to his former captain, Pant</p>",
110030,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,11,3,6,"Rabada to Hope, SIX",True,False,False,581379,Shai Hope,33,24,550215,Kagiso Rabada,2.3,0,26,0,931581,Rishabh Pant,4,6,1064812.0,Rahul Chahar,2.0,0.0,21.0,0.0,,,,,,,False,"Rabada has tried to bowl into the surface but it hasn't worked for him. Another pull for a six off him. Hope stays on the crease, clears his front leg and goes over deep midwicket",,
110040,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,11,4,0,"Rabada to Hope, OUT",False,False,False,581379,Shai Hope,33,25,550215,Kagiso Rabada,2.4,0,26,1,931581,Rishabh Pant,4,6,1064812.0,Rahul Chahar,2.0,0.0,21.0,0.0,581379.0,Shai Hope,Kagiso Rabada,33.0,25.0,SD Hope c Harpreet Brar b Rabada 33 (30m 25b 2x4 2x6) SR: 132.00,False,"Rabada comes back. This length ball, bowled at 141ks, might have just stopped a touch on him and Hope almost plays a check-drive straight and low to short cover",,
110050,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,11,5,0,"Rabada to Bhui, no run",False,False,False,642531,Ricky Bhui,0,1,550215,Kagiso Rabada,2.5,0,26,1,931581,Rishabh Pant,4,6,1064812.0,Rahul Chahar,2.0,0.0,21.0,0.0,,,,,,,False,"short of a length, outside off, Bhui opens the face but plays it straight to point",<p>Ricky Bhui is the new batter in. Plays for Andhra in Indian domestic cricket</p>,
110060,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,11,6,1,"Rabada to Bhui, 1 run",False,False,False,642531,Ricky Bhui,1,2,550215,Kagiso Rabada,3.0,0,27,1,931581,Rishabh Pant,4,6,1064812.0,Rahul Chahar,2.0,0.0,21.0,0.0,,,,,,,False,"on a length, 138ks, outside off, he steers it down to deep third for one",,
111010,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,12,1,1,"Chahar to Bhui, 1 run",False,False,False,642531,Ricky Bhui,2,3,1064812,Rahul Chahar,2.1,0,22,0,931581,Rishabh Pant,4,6,550215.0,Kagiso Rabada,3.0,0.0,27.0,1.0,,,,,,,False,filthy full toss hit straight to deep midwicket for a single. Needed some anger behind that shot,,
111020,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,12,2,4,"Chahar to Pant, FOUR",True,False,False,931581,Rishabh Pant,8,7,1064812,Rahul Chahar,2.2,0,26,0,642531,Ricky Bhui,2,3,550215.0,Kagiso Rabada,3.0,0.0,27.0,1.0,,,,,,,False,"<b>Harshal Patel has dropped Pant</b>. Another filthy delivery by the way. A long hop, pulled straight to deep midwicket but Patel has lost it in the sun",,
111030,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,12,3,1,"Chahar to Pant, 1 run",False,False,False,931581,Rishabh Pant,9,8,1064812,Rahul Chahar,2.3,0,27,0,642531,Ricky Bhui,2,3,550215.0,Kagiso Rabada,3.0,0.0,27.0,1.0,,,,,,,False,"short of a length, short-arm pull",,
111040,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,12,4,0,"Chahar to Bhui, no run",False,False,False,642531,Ricky Bhui,2,4,1064812,Rahul Chahar,2.4,0,27,0,931581,Rishabh Pant,9,8,550215.0,Kagiso Rabada,3.0,0.0,27.0,1.0,,,,,,,False,looks to cut but can't beat cover,,
111050,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,12,5,1,"Chahar to Bhui, 1 run",False,False,False,642531,Ricky Bhui,3,5,1064812,Rahul Chahar,2.5,0,28,0,931581,Rishabh Pant,9,8,550215.0,Kagiso Rabada,3.0,0.0,27.0,1.0,,,,,,,False,"punched wide of Chahar for a single, beating his dive to his left",,
111060,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,12,6,1,"Chahar to Pant, 1 run",False,False,False,931581,Rishabh Pant,10,9,1064812,Rahul Chahar,3.0,0,29,0,642531,Ricky Bhui,3,5,550215.0,Kagiso Rabada,3.0,0.0,27.0,1.0,,,,,,,False,"wrong'un, too full and outside leg. Pant mis-hits an attempted big slog sweep. Just the single to deep square","<p>Sowmya : ""11.2 Rishabh started walking as soon as he hit it.  What a miss!""</p>",
112010,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,13,1,2,"Patel to Pant, 2 runs",False,False,False,931581,Rishabh Pant,12,10,390481,Harshal Patel,1.1,0,8,1,642531,Ricky Bhui,3,5,1064812.0,Rahul Chahar,3.0,0.0,29.0,0.0,,,,,,,False,"short of a length, tucked away off the hip, but a nice whip in the end to place it behind square to let him come back for the second",<p>Harshal Patel comes back</p>,
112020,2024.0,1422120,PBKS v DC,PBKS,DC,DC,1,13,2,4,"Patel to Pant, FOUR",True,False,False,931581,Rishabh Pant,16,11,390481,Harshal Patel,1.2,0,12,1,642531,Ricky Bhui,3,5,1064812.0,Rahul Chahar,3.0,0.0,29.0,0.0,,,,,,,False,"text-book extra-cover drive. Patel pitches it up, mid-off is up, and Pant drives with a slightly open face to pierce the gap between mid-off and cover",,
